book_key,question_type,page,text,answer,author_name,book_title,source_name
the-lost-library,content,3,What is unique about Mortimer's paws?,they have 6 toes,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,11,What was Al's plan for the library cart?,to transform it into a little free library,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,16,Where does Evan's dad take the mice he traps?,over the mountain/hill (into the woods),Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,17,What does Evan's dad give him in Kindergarten that he still uses in 5th grade?,an imaginary cape,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,19,What are the instructions on the little free library?,"take a book, leave a book, or both",Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,27,Whose name is on the children's book Evan took from the little free library?,his dad's (Edward McClelland),Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,27,Why is there no longer a library in Martinville?,it burned down in a fire,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,30,How many books do Evan and Rafe count in the little free library?,Forty-four,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,32,What return date is stamped inside all of the books of the little free library?,1999-11-05,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,33,What book is checked out under the name of famous mystery writer HG Higgins?,How to Write a Mystery Novel,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,36,What is Al's title at the Martinville Library?,assistant librarian,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,36,"Since the fire, where do Ms. Scoggin, Al, and Mr. Brock live?",The Martinville History House,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,37,What chore does Mr. Brock do?,sweeping,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,40,What does Al bring Mr. Brock everyday at 4:00?,a plate of cheese,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,40,What color are the doors of the original library in Martinville?,blue,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,50,Who does Evan write a letter to for the author's correspondence center at school?,HG Higgins,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,62,How does the boy describe the book that Al had shared in a Book Club after he returned it?,not boring,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,,What are the two smells coming from the cabinet of the little free library?,cheese and applesauce,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,1,What color is Mortimer the cat?,orange,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,1,"According to Morimer he had a lot of feelings, what he didn't have were a lot of ""what'?",words,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,2,What is the name of the town this story takes place?,Martinville,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,7,What do Al and Ms. Scoggin call Mortimer?,dear cat,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,11,What does Al build outside for the old library books?,little free library,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,11,What does Al use for doors on the little free library?,doors from the cheese cupboard,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,12,What grade is Evan in?,Fifth-grade,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,17,What does Evan stop and write about in his journal on the last Monday of fifth-grade?,Clouds,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,17,What does Evan's dad give him to wear in kindergarten?,Imaginary cape,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,19,When Evan first saw the little free library how many books did he take?,two,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,20,What kind of face does Mortimer say Evan has?,a question mark face,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,22,What is Evan's teachers name?,Mr. O'Neal,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,23,Who is Rafe?,Evans best friend,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,24,What type of job does Evans mom work?,Tech support person,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,25,What is the name of the middle school Evan's fifth grade class visits?,Grantville Middle School,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,26,"Evan took two books from the little free library, one book he could not read the title, what was the title of the other book?",How to Write a Mystery Novel,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,27,What happened to the Martinville Library?,It burned down,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,30,How many books were in the little free library when Evan and Rafe counted them?,forty four,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,31,"Of the forty four books in the little free library, 40 were from the Martinville library, how many had Evans dads name on them?",ten,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,32,What is the return date stamp on all of the Martinville Library books in the little free library?,1999-11-05,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,33,"What was the name of the person who checked out the book, How to Write a Mystery Novel?",H. G. Higgins,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,33,Who is H.G. Higgins?,A famous mystery writer (Evans dad or Edward McClelland),Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,36,"The assistant librarian was at the Martinville Library on the night it burned down, what is her name?",Al,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,36,Where does Al live now?,Martinville's History House,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
the-lost-library,content,36,"Along with the cat, Al lives with two others in the History House. What are their names?",Ms. Scoggins and Mr. Brock,Rebecca Stead and Wendy Mass,The Lost Library,OBOB Parent Group
