book_key,question_type,page,text,answer,author_name,book_title,source_name
a-dictionary-of-scoundrels,content,3,What is the full name of the main character who believes she is destined to cause trouble?,Shenanigan Swift,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,5,What ceremony gives Swift family children their names and definitions,The Naming Ceremony,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,5,What color is the cover of the Swift Family Dictionary?,Red,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,6,What animal statue guards the entry hall?,A marble lion,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,6,what is the first name of Shenanigan's relative who died in 1889?,Faultress,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,9,what is the name of the catapult Shenanigan built?,Siegemaster 5000,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,10,what is the term for a long wooden musical instrument played in Australia?,Didgeridoo,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,11,What word does Shenanigan wish had been written for her in the Dictionary?,Detective,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,13,What is the name of the Swift who is obsessed with rules and being proper?,Aunt Inheritance,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,14,Which sibling teases Shenanigan about her name?,Felicity,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,14,"Back in the old days, every child had been named these two names?",Mary or John,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,20,In what year was the Swift House established?,1602,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,20,what year was the Swift manor built?,1602,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,23,what is the first name of the character who moved to Denmark after becoming obsessed with Hamlet?,Cantrip,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,25,What ingredient is missing from the family stew?,Saffron,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,29,What was the nun in the painting on the 2nd floor coordior doing?,picking her nose,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,29,what is the name of the painting Shenanigan finds a laundry chute behind?,Nun Picking Her Nose,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,30,Which Swift is an aspiring inventor?,Cousin Crispin,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,33,what is the name of Cook's first horse?,Rasputin,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,39,What poison does Phenomena accidentally make?,cyanide,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,42,Who falls down the stairs and is believed to have been pushed?,Arch-Aunt Schadenfreude,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,42,What room is Arch-Aunt Schadenfreude found in when she falls?,The Great Staircase Hall,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,42,[Two Part Question] Name two ingredients of Phenomena's smoothies?,"Any Two: spinach, kale, cod-liver oil, blueberries, certain kinds of algae, soy sauce, broccoli, or egg yolks",Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,45,"Whose name has the meaning ""the enjoyment felt at the misery of others""?",Schadenfreude,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,46,Who does Felicity blame for the missing teacup?,Shenanigan,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,46,"what name means ""to make something better""?",Ameliorate,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,48,What is the name of the nonbinary cousin who has chosen their own name?,Erf,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,53,How did Shenanigan communicate with Suleiman when they were apart?,Flashing torch on/off,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,55,What game do the Swifts play in the dining room?,Hide‑and‑seek,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,55,what is the boiling point of sulfur?,444.6 Degrees,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,60,What does Shenanigan accidentally break that causes a huge family argument?,A priceless vase,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,69,what is the collective term for a group of owls?,Parliament,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,74,What is the name of Covetous' sister?,Vendetta,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,75,What object does Shenanigan believe holds clues to the family treasure?,The Family Dictionary,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,77,what is the first and last name of Candour Swift's fiancee?,Daisy DeMille,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,80,Where does Shenanigan first see the treasure map?,Inside a drawer in her room,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,83,"what is the term for someone being kind or helpful, but in a smug, superior sort of way?",Patronizing,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,85,What does Shenanigan use as a magnifying glass?,Her grandmother’s old monocle,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,101,What is the name of the private detective?,Gumshoe Swift,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,101,what is the first and last name of the private detective?,Gumshoe Swift,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,102,What gift does Shenanigan receive from Erf?,A notebook with secret sketches,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,104,what time do people in the dining room hear a crash? Be specific.,20:53:00,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,110,What sign reads “NO ENTRY” with bold letters?,Door to the secret attic,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,122,What food does Flora hate eating?,peas,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,127,"what term means ""a morbid fear of dinner parties""?",Deipnophobia,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,130,What strange sound echoes through the night?,Whispering in the halls,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,132,"according to Gumshoe, what is the first name of the person with the ""face of an angel""?",Atrocious,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,138,Which hall features family portraits with eyes that seem to follow you?,Gallery of Ancestors,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,149,"Which sister had nails cut short, not chewed",Fauna,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,149,what is the name of the restaurant Maelstrom was executive chef at when he was younger?,Drunken Noodle,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,168,what is the name of the principle that means the simpleset solution is usually right?,Occam's Razor,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,180,how many letters do the Swifts start with in a game of Scrabble?,Fourteen,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,196,what two words are on the little slip of paper wrapped around the arrow that was shot at Pamplemousse?,Au Revoir,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,209,[Two Part Question] what are the first names of the two characters chosen to play first in the Mock-Up?,Tintinnabula AND Covetous,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,227,what is the four-word name for the machine used for talking to the dead?,Ecto Electric Kin Communicator,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,228,what year was the Ecto Electric Kin Communicator made?,1888,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,262,what is Cook's real first name?,Winifred,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,270,Which room becomes the main setting for the investigation climax?,The Secret Vault room.,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,,who did Cook bring a tray of food at roughly 7:30pm beacuse they missed dinner?,Daisy,Beth Lincoln,A Dictionary of Scoundrels,OBOB Parent Group
a-dictionary-of-scoundrels,content,29,what household feature is disguised by the painting of the Nun Picking Her Nose?,Laundry Chute,Beth Lincoln,A Dictionary of Scoundrels,Lake Oswego Public Library
a-dictionary-of-scoundrels,content,30,what is the name of the fruit that makes Shenanigan’s hands sticky when she finds the secret room?,Apple,Beth Lincoln,A Dictionary of Scoundrels,Lake Oswego Public Library
a-dictionary-of-scoundrels,content,30,what types of books are the safest in the library?,Detective novels,Beth Lincoln,A Dictionary of Scoundrels,Lake Oswego Public Library
